Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR003019:Metallothionein superfamily, eukaryotic	2	1.8018018018018018	0.0777856324995618	P02795, Q93083	108	14	18559	24.5489417989418	0.9999999999840269	0.8306389820154857	66.24057444232582
INTERPRO	IPR017854:Metallothionein domain	2	1.8018018018018018	0.0777856324995618	P02795, Q93083	108	14	18559	24.5489417989418	0.9999999999840269	0.8306389820154857	66.24057444232582
INTERPRO	IPR013128:Peptidase C1A, papain	2	1.8018018018018018	0.0777856324995618	P07858, P25774	108	14	18559	24.5489417989418	0.9999999999840269	0.8306389820154857	66.24057444232582
UP_KEYWORDS	Heparin-binding	3	2.7027027027027026	0.08058920950422324	P09038, P20908, P07093	111	88	20581	6.3209459459459465	0.999999987933469	0.5177599259897787	65.60258801842333
KEGG_PATHWAY	hsa05164:Influenza A	5	4.504504504504505	0.0815828249260979	P05362, P01583, P05231, P10145, P01584	66	174	6879	2.9950365726227797	0.9999988794287455	0.46356145455413145	64.25317514932493
UP_KEYWORDS	Steroid-binding	2	1.8018018018018018	0.08220062726978718	P03372, Q9NXK6	111	16	20581	23.1768018018018	0.9999999917536233	0.5112496910056007	66.36050725290032
GOTERM_BP_DIRECT	GO:0032461~positive regulation of protein oligomerization	2	1.8018018018018018	0.08256371235749087	P08254, P03956	104	14	16792	23.06593406593407	1.0	0.68542125823374	74.46017366058086
GOTERM_BP_DIRECT	GO:0001516~prostaglandin biosynthetic process	2	1.8018018018018018	0.08256371235749087	O14684, P35354	104	14	16792	23.06593406593407	1.0	0.68542125823374	74.46017366058086
GOTERM_BP_DIRECT	GO:0035729~cellular response to hepatocyte growth factor stimulus	2	1.8018018018018018	0.08256371235749087	P14210, P05231	104	14	16792	23.06593406593407	1.0	0.68542125823374	74.46017366058086
INTERPRO	IPR021158:Peptidase M10A, cysteine switch, zinc binding site	2	1.8018018018018018	0.08310657816373207	P08254, P03956	108	15	18559	22.912345679012347	0.9999999999972967	0.8306471127124072	68.76112977718304
INTERPRO	IPR000538:Link	2	1.8018018018018018	0.08310657816373207	P98066, P13611	108	15	18559	22.912345679012347	0.9999999999972967	0.8306471127124072	68.76112977718304
SMART	SM00445:LINK	2	1.8018018018018018	0.08315600019335585	P98066, P13611	59	15	10057	22.727683615819206	0.9982316523856545	0.8790732037999517	59.594323274301786
KEGG_PATHWAY	hsa05152:Tuberculosis	5	4.504504504504505	0.08563329096403496	P01583, P17676, P05231, P25774, P01584	66	177	6879	2.9442732408834105	0.9999994499713732	0.465629052121347	66.11293366222372
UP_SEQ_FEATURE	domain:CUB	2	1.8018018018018018	0.08770843248830194	P98066, Q9H5V8	109	17	20063	21.654614139233676	1.0	0.8964698342552264	72.45803145712011
GOTERM_BP_DIRECT	GO:0046688~response to copper ion	2	1.8018018018018018	0.08819584596381767	P05362, P01583	104	15	16792	21.52820512820513	1.0	0.7056758183579297	76.83366240007173
SMART	SM00043:CY	2	1.8018018018018018	0.08845145448317927	P01037, P01034	59	16	10057	21.30720338983051	0.9988414211989382	0.8155063621187588	61.96492711720156
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	6	5.405405405405405	0.08994744850808928	P09038, P15153, P01583, P28562, P01112, P01584	66	253	6879	2.471793029105282	0.9999997431367749	0.46862117134961756	67.99582954652948
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	3	2.7027027027027026	0.0902651847889324	P14210, P05362, P05231	104	82	16792	5.907129455909944	1.0	0.7097767505749459	77.65256664626338
GOTERM_CC_DIRECT	GO:0043202~lysosomal lumen	3	2.7027027027027026	0.09052818511928125	G8JLL2, P13611, P25774	109	85	18224	5.900917431192662	0.9999997682240492	0.6642033863064187	68.2418256388493
UP_KEYWORDS	Collagen degradation	2	1.8018018018018018	0.09199302853276342	P08254, P03956	111	18	20581	20.6016016016016	0.999999999195821	0.5395725464311129	70.64516338619063
UP_KEYWORDS	Kringle	2	1.8018018018018018	0.09199302853276342	P14210, P00749	111	18	20581	20.6016016016016	0.999999999195821	0.5395725464311129	70.64516338619063
GOTERM_BP_DIRECT	GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process	3	2.7027027027027026	0.09213721365460706	P37840, O95150, P13726	104	83	16792	5.8359592215013905	1.0	0.7129334981325289	78.36994894981709
GOTERM_CC_DIRECT	GO:0045202~synapse	4	3.6036036036036037	0.09267558750722282	Q16143, Q96B97, Q17RY0, G5E9Z6	109	181	18224	3.694865426529475	0.9999998415916815	0.6479114794778155	69.13646402596395
INTERPRO	IPR018486:Hemopexin, conserved site	2	1.8018018018018018	0.09365739599165027	P08254, P03956	108	17	18559	20.21677559912854	0.9999999999999226	0.8484528296255781	73.25205678485547
GOTERM_BP_DIRECT	GO:2000117~negative regulation of cysteine-type endopeptidase activity	2	1.8018018018018018	0.09379373758901711	P01037, P01034	104	16	16792	20.18269230769231	1.0	0.7151311231610022	78.9866986201649
UP_KEYWORDS	Chemotaxis	3	2.7027027027027026	0.09509028127847674	P78556, P42830, P10145	111	97	20581	5.734466425188074	0.9999999996168756	0.5390108462746486	71.89187498048892
GOTERM_MF_DIRECT	GO:0005543~phospholipid binding	3	2.7027027027027026	0.09537930078459111	Q8TCU6, P37840, P13726	103	86	16881	5.717204786633552	0.9999999999946932	0.8026206079139029	73.00317885410261
UP_KEYWORDS	Collagen	3	2.7027027027027026	0.09674524980688867	P01033, P20908, P03956	111	98	20581	5.675951461665748	0.9999999997424716	0.5329764307959859	72.5378589925013
GOTERM_CC_DIRECT	GO:0016020~membrane	19	17.117117117117118	0.09677852666748342	Q15506, Q9NPH3, P37840, O15403, P05362, O75326, Q53GA4, Q9Y2R4, O14684, P03372, P24821, P15153, P56199, P14210, P52789, O95150, Q8WUM9, P13611, P01112	109	2200	18224	1.4439366138448708	0.9999999236384213	0.6409295374585731	70.78183797351076
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	7	6.306306306306306	0.09693900748097106	P08476, P09038, P03372, P35869, Q8N4X5, P05231, P01584	104	515	16792	2.19462285287528	1.0	0.7230742930709768	80.1126508133075
INTERPRO	IPR000001:Kringle	2	1.8018018018018018	0.09888761164068492	P14210, P00749	108	18	18559	19.093621399176953	0.9999999999999869	0.847467908571542	75.24943057177799
INTERPRO	IPR016293:Peptidase M10A, metazoans	2	1.8018018018018018	0.09888761164068492	P08254, P03956	108	18	18559	19.093621399176953	0.9999999999999869	0.847467908571542	75.24943057177799
INTERPRO	IPR018056:Kringle, conserved site	2	1.8018018018018018	0.09888761164068492	P14210, P00749	108	18	18559	19.093621399176953	0.9999999999999869	0.847467908571542	75.24943057177799
INTERPRO	IPR000010:Proteinase inhibitor I25, cystatin	2	1.8018018018018018	0.09888761164068492	P01037, P01034	108	18	18559	19.093621399176953	0.9999999999999869	0.847467908571542	75.24943057177799
SMART	SM00130:KR	2	1.8018018018018018	0.09895234821812836	P14210, P00749	59	18	10057	18.939736346516007	0.999502736684934	0.7815674860154191	66.29765499579692
GOTERM_BP_DIRECT	GO:2000778~positive regulation of interleukin-6 secretion	2	1.8018018018018018	0.09935759339854193	Q9NPH3, P01584	104	17	16792	18.995475113122172	1.0	0.7279328589026078	80.93974683937701
GOTERM_BP_DIRECT	GO:0070542~response to fatty acid	2	1.8018018018018018	0.09935759339854193	P35354, P24557	104	17	16792	18.995475113122172	1.0	0.7279328589026078	80.93974683937701
GOTERM_BP_DIRECT	GO:0060749~mammary gland alveolus development	2	1.8018018018018018	0.09935759339854193	P03372, P15514	104	17	16792	18.995475113122172	1.0	0.7279328589026078	80.93974683937701
UP_SEQ_FEATURE	metal ion-binding site:Iron (heme axial ligand)	3	2.7027027027027026	0.09958398684504705	P35354, P24557, Q96SQ9	109	99	20063	5.577703641923826	1.0	0.9135015684641574	77.08811328611606
